1, none, minecraft:the_void, MONSTER, starvingskeleton:starving_skeleton, 10, 1, 4
15015, none, terralith:glacial_chasm, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
15016, none, terralith:glacial_chasm, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
15017, none, terralith:glacial_chasm, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
15018, none, terralith:glacial_chasm, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
15019, taiga, terralith:lush_valley, MONSTER, minecraft:spider, 80, 4, 4
15020, taiga, terralith:lush_valley, MONSTER, minecraft:zombie, 80, 4, 4
15021, taiga, terralith:lush_valley, MONSTER, minecraft:zombie_villager, 10, 1, 1
15022, taiga, terralith:lush_valley, MONSTER, minecraft:skeleton, 80, 4, 4
15023, taiga, terralith:lush_valley, MONSTER, minecraft:creeper, 80, 4, 4
15024, taiga, terralith:lush_valley, MONSTER, minecraft:slime, 80, 4, 4
15025, taiga, terralith:lush_valley, MONSTER, minecraft:enderman, 5, 1, 4
15026, taiga, terralith:lush_valley, MONSTER, minecraft:witch, 5, 1, 1
15027, taiga, terralith:lush_valley, MONSTER, starvingskeleton:starving_skeleton, 10, 1, 4
15028, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnightlurker_ne, 10, 1, 1
15029, taiga, terralith:lush_valley, MONSTER, theticklemonste:tickle_monster, 10, 1, 1
15030, taiga, terralith:lush_valley, MONSTER, the_anomaly:ent_attack_animal, 20, 4, 4
15031, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_lurker_watcher, 15, 1, 1
15032, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_lurker_unprovoked, 15, 1, 1
15033, taiga, terralith:lush_valley, MONSTER, blanketghost:blanket_ghost, 10, 1, 1
15034, taiga, terralith:lush_valley, MONSTER, midnightlurker:invisible_cave_sounds, 10, 1, 1
15035, taiga, terralith:lush_valley, MONSTER, burning_man:burning_man, 10, 1, 1
15036, taiga, terralith:lush_valley, MONSTER, thepossessivemask:the_possessive_mask_host, 10, 1, 1
15037, taiga, terralith:lush_valley, MONSTER, boh:michael_davies, 20, 4, 4
15038, taiga, terralith:lush_valley, MONSTER, midnightlurker:spookyambienceentity, 10, 1, 1
15039, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_lurker_seen_angressive, 10, 1, 1
15040, taiga, terralith:lush_valley, MONSTER, the_anomaly:anomaly_escape, 80, 1, 1
15041, taiga, terralith:lush_valley, MONSTER, the_cuckoo_clock:chuckoo_clock, 10, 1, 1
15042, taiga, terralith:lush_valley, MONSTER, humans_refuted:humans_refuted, 10, 1, 4
15043, taiga, terralith:lush_valley, MONSTER, alexsmobs:centipede_head, 10, 1, 1
15044, taiga, terralith:lush_valley, MONSTER, alexsmobs:farseer, 30, 1, 1
15045, taiga, terralith:lush_valley, MONSTER, alexsmobs:murmur, 10, 1, 1
15046, taiga, terralith:lush_valley, MONSTER, theboogeyman:stalking_boogeyman, 10, 1, 1
15047, taiga, terralith:lush_valley, MONSTER, hardtodestroyreptile:the_hard_to_destroy_reptile, 10, 1, 1
15048, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_lurker_creep, 15, 1, 1
15049, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_lurker_backturned, 15, 1, 1
15050, taiga, terralith:lush_valley, MONSTER, midnightlurker:invisible_static, 10, 1, 1
15051, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_lurker_hider, 10, 1, 1
15052, taiga, terralith:lush_valley, MONSTER, tr_slender:slenderman, 25, 1, 1
15053, taiga, terralith:lush_valley, MONSTER, antlers:wendigo, 20, 1, 1
15054, taiga, terralith:lush_valley, MONSTER, sleep_killer:sleep_killer, 10, 1, 4
15055, taiga, terralith:lush_valley, MONSTER, the_anomaly:anomaly_shadow, 80, 1, 1
15056, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_lurker_stalking, 15, 1, 1
15057, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_lurker_invisible, 10, 1, 1
15058, taiga, terralith:lush_valley, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
15059, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_lurker_stare, 15, 1, 1
15060, taiga, terralith:lush_valley, MONSTER, the_anomaly:anomaly_visitor_2, 80, 1, 1
15061, taiga, terralith:lush_valley, MONSTER, the_anomaly:anomaly_visitor, 80, 1, 1
15062, taiga, terralith:lush_valley, MONSTER, the_anomaly:anomaly_viewer, 80, 1, 1
15063, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_lurker_faker_watcher, 10, 1, 1
15064, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_phantom_head, 12, 1, 1
15065, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_lurker_faker, 10, 1, 1
15066, taiga, terralith:lush_valley, MONSTER, peripheral_jumper:peripheral_jumper, 10, 1, 1
15067, taiga, terralith:lush_valley, MONSTER, eyesinthedark:eyes_in_the_dark, 10, 1, 1
15068, taiga, terralith:lush_valley, MONSTER, red_sea_object:scp_093, 10, 1, 1
15069, taiga, terralith:lush_valley, MONSTER, builder_bear:scp_1048_b, 10, 1, 1
15070, taiga, terralith:lush_valley, MONSTER, eye_pods:eye_pod_spawn, 10, 1, 1
15071, taiga, terralith:lush_valley, MONSTER, the_sculpture:the_sculpture, 10, 1, 1
15072, taiga, terralith:lush_valley, MONSTER, graveyard:ghoul, 25, 2, 5
15073, taiga, terralith:lush_valley, MONSTER, shy_guy:shy_guy, 10, 1, 1
15074, taiga, terralith:lush_valley, MONSTER, builder_bear:builder_bear, 10, 1, 1
15075, taiga, terralith:lush_valley, MONSTER, builder_bear:scp_1048_a, 10, 1, 1
15076, taiga, terralith:lush_valley, MONSTER, erics_toy:erics_toy, 10, 1, 1
15077, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_lurker_runaway, 15, 1, 1
15078, taiga, terralith:lush_valley, MONSTER, theplaguedoctor:plague_doctor, 10, 1, 1
15079, taiga, terralith:lush_valley, MONSTER, the_anomaly:anomaly_shadow_stalker, 80, 1, 1
15080, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_lurker_faker_aggro, 10, 1, 1
15081, taiga, terralith:lush_valley, MONSTER, the_cuckoo_clock:stalking_chuckoo_clock, 20, 1, 1
15082, taiga, terralith:lush_valley, MONSTER, theboogeyman:boogeyman_hallucination, 10, 1, 1
15083, taiga, terralith:lush_valley, MONSTER, the_sculpture:mexican_sculpture, 10, 1, 1
15084, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_lurker_shadow, 10, 1, 1
15085, taiga, terralith:lush_valley, MONSTER, the_anomaly:anomaly_trap, 80, 1, 1
15086, taiga, terralith:lush_valley, MONSTER, midnightlurker:midnight_lurker_shadow_eyes, 10, 1, 1
15087, taiga, terralith:lush_valley, MONSTER, builder_bear:scp_1048_c, 10, 1, 1
15088, taiga, terralith:lush_valley, CREATURE, minecraft:sheep, 12, 8, 8
15089, taiga, terralith:lush_valley, CREATURE, minecraft:pig, 10, 8, 8
15090, taiga, terralith:lush_valley, CREATURE, minecraft:chicken, 10, 8, 8
15091, taiga, terralith:lush_valley, CREATURE, minecraft:cow, 10, 8, 8
15092, taiga, terralith:lush_valley, CREATURE, minecraft:wolf, 10, 4, 4
15093, taiga, terralith:lush_valley, CREATURE, minecraft:rabbit, 10, 2, 3
15094, taiga, terralith:lush_valley, CREATURE, minecraft:fox, 10, 2, 4
15095, taiga, terralith:lush_valley, CREATURE, midnightlurker:shape_shifter_cow, 10, 1, 1
15096, taiga, terralith:lush_valley, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
15097, taiga, terralith:lush_valley, CREATURE, alexsmobs:raccoon, 10, 2, 4
15098, taiga, terralith:lush_valley, CREATURE, alexsmobs:crow, 10, 3, 5
15099, taiga, terralith:lush_valley, CREATURE, alexsmobs:blue_jay, 16, 2, 4
15100, taiga, terralith:lush_valley, CREATURE, midnightlurker:shapeshifter_pig, 10, 1, 1
15101, taiga, terralith:lush_valley, AMBIENT, minecraft:bat, 10, 8, 8
15102, taiga, terralith:lush_valley, AMBIENT, midnightlurker:invisible_footsteps, 10, 1, 1
15103, taiga, terralith:lush_valley, AMBIENT, midnightlurker:invisible_animal_killer, 10, 1, 1
15104, taiga, terralith:lush_valley, AMBIENT, midnightlurker:invisible_lurker_footsteps, 10, 1, 1
15105, taiga, terralith:lush_valley, AMBIENT, alexsmobs:fly, 10, 2, 3
15106, taiga, terralith:lush_valley, AMBIENT, alexsmobs:cockroach, 10, 5, 5
15107, taiga, terralith:lush_valley, AMBIENT, midnightlurker:void_gateway, 10, 1, 1
15108, taiga, terralith:lush_valley, AMBIENT, midnightlurker:midnight_lurker_shapeshifter, 10, 1, 1
15109, taiga, terralith:lush_valley, AMBIENT, midnightlurker:void_hands, 10, 1, 1
15110, taiga, terralith:lush_valley, AMBIENT, midnightlurker:invisible_shadow, 10, 1, 1
15111, taiga, terralith:lush_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
15112, taiga, terralith:lush_valley, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
15113, taiga, terralith:lush_valley, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
15114, taiga, terralith:lush_valley, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
15115, taiga, terralith:lush_valley, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
15116, taiga, terralith:lush_valley, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
15117, taiga, terralith:lush_valley, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
15118, taiga, terralith:lush_valley, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
15119, taiga, terralith:lush_valley, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
15120, taiga, terralith:lush_valley, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
15121, taiga, terralith:lush_valley, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
15122, taiga, terralith:shield, MONSTER, minecraft:spider, 80, 4, 4
15123, taiga, terralith:shield, MONSTER, minecraft:zombie, 80, 4, 4
15124, taiga, terralith:shield, MONSTER, minecraft:zombie_villager, 10, 1, 1
15125, taiga, terralith:shield, MONSTER, minecraft:skeleton, 80, 4, 4
15126, taiga, terralith:shield, MONSTER, minecraft:creeper, 80, 4, 4
15127, taiga, terralith:shield, MONSTER, minecraft:slime, 80, 4, 4
15128, taiga, terralith:shield, MONSTER, minecraft:enderman, 5, 1, 4
15129, taiga, terralith:shield, MONSTER, minecraft:witch, 5, 1, 1
15130, taiga, terralith:shield, MONSTER, starvingskeleton:starving_skeleton, 10, 1, 4
15131, taiga, terralith:shield, MONSTER, midnightlurker:midnightlurker_ne, 10, 1, 1
15132, taiga, terralith:shield, MONSTER, theticklemonste:tickle_monster, 10, 1, 1
15133, taiga, terralith:shield, MONSTER, the_anomaly:ent_attack_animal, 20, 4, 4
15134, taiga, terralith:shield, MONSTER, midnightlurker:midnight_lurker_watcher, 15, 1, 1
15135, taiga, terralith:shield, MONSTER, midnightlurker:midnight_lurker_unprovoked, 15, 1, 1
15136, taiga, terralith:shield, MONSTER, blanketghost:blanket_ghost, 10, 1, 1
15137, taiga, terralith:shield, MONSTER, midnightlurker:invisible_cave_sounds, 10, 1, 1
15138, taiga, terralith:shield, MONSTER, burning_man:burning_man, 10, 1, 1
15139, taiga, terralith:shield, MONSTER, thepossessivemask:the_possessive_mask_host, 10, 1, 1
15140, taiga, terralith:shield, MONSTER, boh:michael_davies, 20, 4, 4
15141, taiga, terralith:shield, MONSTER, midnightlurker:spookyambienceentity, 10, 1, 1
15142, taiga, terralith:shield, MONSTER, midnightlurker:midnight_lurker_seen_angressive, 10, 1, 1
15143, taiga, terralith:shield, MONSTER, the_anomaly:anomaly_escape, 80, 1, 1
15144, taiga, terralith:shield, MONSTER, the_cuckoo_clock:chuckoo_clock, 10, 1, 1
15145, taiga, terralith:shield, MONSTER, humans_refuted:humans_refuted, 10, 1, 4
15146, taiga, terralith:shield, MONSTER, alexsmobs:centipede_head, 10, 1, 1
15147, taiga, terralith:shield, MONSTER, alexsmobs:farseer, 30, 1, 1
15148, taiga, terralith:shield, MONSTER, alexsmobs:murmur, 10, 1, 1
15149, taiga, terralith:shield, MONSTER, theboogeyman:stalking_boogeyman, 10, 1, 1
15150, taiga, terralith:shield, MONSTER, hardtodestroyreptile:the_hard_to_destroy_reptile, 10, 1, 1
15151, taiga, terralith:shield, MONSTER, graveyard:revenant, 25, 5, 8
15152, taiga, terralith:shield, MONSTER, midnightlurker:midnight_lurker_creep, 15, 1, 1
15153, taiga, terralith:shield, MONSTER, midnightlurker:midnight_lurker_backturned, 15, 1, 1
15154, taiga, terralith:shield, MONSTER, midnightlurker:invisible_static, 10, 1, 1
15155, taiga, terralith:shield, MONSTER, midnightlurker:midnight_lurker_hider, 10, 1, 1
15156, taiga, terralith:shield, MONSTER, tr_slender:slenderman, 25, 1, 1
15157, taiga, terralith:shield, MONSTER, antlers:wendigo, 20, 1, 1
15158, taiga, terralith:shield, MONSTER, sleep_killer:sleep_killer, 10, 1, 4
15159, taiga, terralith:shield, MONSTER, the_anomaly:anomaly_shadow, 80, 1, 1
15160, taiga, terralith:shield, MONSTER, midnightlurker:midnight_lurker_stalking, 15, 1, 1
15161, taiga, terralith:shield, MONSTER, midnightlurker:midnight_lurker_invisible, 10, 1, 1
15162, taiga, terralith:shield, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
15163, taiga, terralith:shield, MONSTER, midnightlurker:midnight_lurker_stare, 15, 1, 1
15164, taiga, terralith:shield, MONSTER, the_anomaly:anomaly_visitor_2, 80, 1, 1
15165, taiga, terralith:shield, MONSTER, the_anomaly:anomaly_visitor, 80, 1, 1
15166, taiga, terralith:shield, MONSTER, the_anomaly:anomaly_viewer, 80, 1, 1
15167, taiga, terralith:shield, MONSTER, midnightlurker:midnight_lurker_faker_watcher, 10, 1, 1
15168, taiga, terralith:shield, MONSTER, midnightlurker:midnight_phantom_head, 12, 1, 1
15169, taiga, terralith:shield, MONSTER, midnightlurker:midnight_lurker_faker, 10, 1, 1
15170, taiga, terralith:shield, MONSTER, peripheral_jumper:peripheral_jumper, 10, 1, 1
15171, taiga, terralith:shield, MONSTER, eyesinthedark:eyes_in_the_dark, 10, 1, 1
15172, taiga, terralith:shield, MONSTER, red_sea_object:scp_093, 10, 1, 1
15173, taiga, terralith:shield, MONSTER, builder_bear:scp_1048_b, 10, 1, 1
15174, taiga, terralith:shield, MONSTER, eye_pods:eye_pod_spawn, 10, 1, 1
15175, taiga, terralith:shield, MONSTER, the_sculpture:the_sculpture, 10, 1, 1
15176, taiga, terralith:shield, MONSTER, graveyard:ghoul, 25, 2, 5
15177, taiga, terralith:shield, MONSTER, shy_guy:shy_guy, 10, 1, 1
15178, taiga, terralith:shield, MONSTER, builder_bear:builder_bear, 10, 1, 1
15179, taiga, terralith:shield, MONSTER, builder_bear:scp_1048_a, 10, 1, 1
15180, taiga, terralith:shield, MONSTER, erics_toy:erics_toy, 10, 1, 1
15181, taiga, terralith:shield, MONSTER, midnightlurker:midnight_lurker_runaway, 15, 1, 1
15182, taiga, terralith:shield, MONSTER, theplaguedoctor:plague_doctor, 10, 1, 1
15183, taiga, terralith:shield, MONSTER, the_anomaly:anomaly_shadow_stalker, 80, 1, 1
15184, taiga, terralith:shield, MONSTER, midnightlurker:midnight_lurker_faker_aggro, 10, 1, 1
15185, taiga, terralith:shield, MONSTER, the_cuckoo_clock:stalking_chuckoo_clock, 20, 1, 1
15186, taiga, terralith:shield, MONSTER, theboogeyman:boogeyman_hallucination, 10, 1, 1
15187, taiga, terralith:shield, MONSTER, the_sculpture:mexican_sculpture, 10, 1, 1
15188, taiga, terralith:shield, MONSTER, midnightlurker:midnight_lurker_shadow, 10, 1, 1
15189, taiga, terralith:shield, MONSTER, the_anomaly:anomaly_trap, 80, 1, 1
15190, taiga, terralith:shield, MONSTER, midnightlurker:midnight_lurker_shadow_eyes, 10, 1, 1
15191, taiga, terralith:shield, MONSTER, builder_bear:scp_1048_c, 10, 1, 1
15192, taiga, terralith:shield, CREATURE, minecraft:sheep, 12, 8, 8
15193, taiga, terralith:shield, CREATURE, minecraft:pig, 10, 8, 8
15194, taiga, terralith:shield, CREATURE, minecraft:chicken, 10, 8, 8
15195, taiga, terralith:shield, CREATURE, minecraft:cow, 10, 8, 8
15196, taiga, terralith:shield, CREATURE, minecraft:wolf, 10, 4, 4
15197, taiga, terralith:shield, CREATURE, minecraft:rabbit, 10, 2, 3
15198, taiga, terralith:shield, CREATURE, minecraft:fox, 10, 2, 4
15199, taiga, terralith:shield, CREATURE, midnightlurker:shape_shifter_cow, 10, 1, 1
15200, taiga, terralith:shield, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
15201, taiga, terralith:shield, CREATURE, alexsmobs:raccoon, 10, 2, 4
15202, taiga, terralith:shield, CREATURE, alexsmobs:crow, 10, 3, 5
15203, taiga, terralith:shield, CREATURE, alexsmobs:banana_slug, 14, 2, 3
15204, taiga, terralith:shield, CREATURE, alexsmobs:blue_jay, 16, 2, 4
15205, taiga, terralith:shield, CREATURE, midnightlurker:shapeshifter_pig, 10, 1, 1
15206, taiga, terralith:shield, AMBIENT, minecraft:bat, 10, 8, 8
15207, taiga, terralith:shield, AMBIENT, midnightlurker:invisible_footsteps, 10, 1, 1
15208, taiga, terralith:shield, AMBIENT, midnightlurker:invisible_animal_killer, 10, 1, 1
15209, taiga, terralith:shield, AMBIENT, midnightlurker:invisible_lurker_footsteps, 10, 1, 1
15210, taiga, terralith:shield, AMBIENT, alexsmobs:fly, 10, 2, 3
15211, taiga, terralith:shield, AMBIENT, alexsmobs:cockroach, 10, 5, 5
15212, taiga, terralith:shield, AMBIENT, midnightlurker:void_gateway, 10, 1, 1
15213, taiga, terralith:shield, AMBIENT, midnightlurker:midnight_lurker_shapeshifter, 10, 1, 1
15214, taiga, terralith:shield, AMBIENT, midnightlurker:void_hands, 10, 1, 1
15215, taiga, terralith:shield, AMBIENT, midnightlurker:invisible_shadow, 10, 1, 1
15216, taiga, terralith:shield, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
15217, taiga, terralith:shield, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
15218, taiga, terralith:shield, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
15219, taiga, terralith:shield, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
15220, taiga, terralith:shield, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
15221, taiga, terralith:shield, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
15222, taiga, terralith:shield, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
15223, taiga, terralith:shield, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
15224, taiga, terralith:shield, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
15225, taiga, terralith:shield, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
15226, taiga, terralith:shield, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
15227, none, terralith:granite_cliffs, MONSTER, minecraft:spider, 80, 4, 4
15228, none, terralith:granite_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
15229, none, terralith:granite_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
15230, none, terralith:granite_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
15231, none, terralith:granite_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
15232, none, terralith:granite_cliffs, MONSTER, minecraft:slime, 80, 4, 4
15233, none, terralith:granite_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
15234, none, terralith:granite_cliffs, MONSTER, minecraft:witch, 5, 1, 1
15235, none, terralith:granite_cliffs, MONSTER, starvingskeleton:starving_skeleton, 10, 1, 4
15236, none, terralith:granite_cliffs, MONSTER, midnightlurker:midnightlurker_ne, 10, 1, 1
15237, none, terralith:granite_cliffs, MONSTER, theticklemonste:tickle_monster, 10, 1, 1
15238, none, terralith:granite_cliffs, MONSTER, the_anomaly:ent_attack_animal, 20, 4, 4
15239, none, terralith:granite_cliffs, MONSTER, midnightlurker:midnight_lurker_watcher, 15, 1, 1
15240, none, terralith:granite_cliffs, MONSTER, midnightlurker:midnight_lurker_unprovoked, 15, 1, 1
15241, none, terralith:granite_cliffs, MONSTER, blanketghost:blanket_ghost, 10, 1, 1
15242, none, terralith:granite_cliffs, MONSTER, midnightlurker:invisible_cave_sounds, 10, 1, 1
15243, none, terralith:granite_cliffs, MONSTER, burning_man:burning_man, 10, 1, 1
15244, none, terralith:granite_cliffs, MONSTER, thepossessivemask:the_possessive_mask_host, 10, 1, 1
15245, none, terralith:granite_cliffs, MONSTER, boh:michael_davies, 20, 4, 4
15246, none, terralith:granite_cliffs, MONSTER, midnightlurker:spookyambienceentity, 10, 1, 1
15247, none, terralith:granite_cliffs, MONSTER, midnightlurker:midnight_lurker_seen_angressive, 10, 1, 1
15248, none, terralith:granite_cliffs, MONSTER, the_anomaly:anomaly_escape, 80, 1, 1
